listing_id,name,city,state,website,email,source,phone
b6b71af6-a10d-47d0-9dd5-f29342222ec6,TRULY REACHING YOU,Summit County,OH,,info@trulyreachingyou.com,batch2-directory,330-785-9294
242de80e-da2e-416d-a821-cde8fa470643,JoAnna House II,Akron,OH,,2017jhii@gmail.com,batch2-directory,234-678-9805
7e0d4e5d-6f56-4fab-af39-2bcdc2c86988,"LEGACY III, INC",Akron,OH,https://www.legacythree.org,teritimura@legacyiii.org,batch2-directory,330-375-0071
6b39858b-5d06-4669-b46e-0d206508726b,COMMUNITY OF CHRIST CHURCH dba ARC RECOVERY SERVICES,Akron,OH,,reba@arcrecoveryservices.com,batch2-directory,3302538803
0528a261-c749-456e-9285-2d5ef331c3dd,FREEDOM HOUSE FOR WOMEN INC,Akron,OH,http://fh4women.org,info@fh4women.org,batch2-directory,(330) 785-9720
78a4fd28-87c8-4737-9d9e-f0bbcab47a5c,Broken Chains Jail & Prison Ministry,Lakemore,OH,https://www.brokenchainsministry.org,info@brokenchainsministry.org,batch2-directory,330.807.8226
98153e1d-b075-44b2-8540-803384217d70,Silver Maple Recovery,Lorain,OH,https://www.silvermaplerecovery.com/,nmartin1@silvermaplerecovery.com,batch2-directory,4408303404
422a62a2-bee5-49e0-8882-3b051593d14e,ROAD TO HOPE HOUSE INC,Amherst,OH,,aubrey@rthohio.com,batch2-directory,(440) 309-4284
f8fb82bc-c479-4140-a486-ce3f64027852,Recovery and Wellness Centers of Midwest Ohio,Sidney,OH,,lturner@rwcohio.org,batch2-directory,937-621-6326
cd6a526f-ed48-44ba-b185-11357a847665,Samaritan Works,Sidney,OH,,recovery2022@samaritanworks.org,batch2-directory,(937) 638-4545
abe87e6d-23a5-479d-8ff6-f5619b61d562,Recovery and Wellness Centers of Midwest Ohio,Greenville,OH,,lturner@rwcohio.org,batch2-directory,937-621-6326
2838f21c-0a27-4cdc-b308-d699ca7c8a4c,SERENITY RECOVERY NETWORK,Cheviot,OH,,hfmmgr@serenityrecoverynetwork.org,batch2-directory,513-542-1439
27a15731-05a1-43ee-a257-100f5ceb13a0,Community Counseling Center,Geneva,OH,https://cccohio.com,penni.schaefer@cccohio.com,batch2-directory,440/855-1876
02261625-c357-49ef-9d5f-657702b9ab53,Pickaway Area Recovery Services,Circleville,OH,,btyree@parsohio.org,batch2-directory,740-620-9247
329c59f2-228e-4703-a53f-a7c7643fbb66,Athens Mental Health Inc dba The Gathering Place,Athens,OH,https://www.thegpathens.org,ginger@thegpathens.com,batch2-directory,(740) 594-7337
1998020a-d02f-4df6-9d33-dbefc9243aab,JOHN W CLEM RECOVERY HOUSE,Athens County,OH,https://www.clemhouse.org,director@clemhouse.org,batch2-directory,(740) 593-3797
884f68bf-7a19-411b-b539-90124a855ba2,Women for Recovery,Athens County,OH,https://www.317board.org/serenitygrove,andersonbetsy8@gmail.com,batch2-directory,740-592-1178
97ba6b14-e95b-4cf5-b5a6-fabe932a6262,ROAD TO HOPE HOUSE INC,North Ridgeville,OH,,aubrey@rthohio.com,batch2-directory,(440) 309-4284
97894a13-c8df-43d7-89c9-ea8c9ff31297,Pickaway Area Recovery Services,Lancaster,OH,,btyree@parsohio.org,batch2-directory,740-620-9247
749fbdf3-1714-46f9-acaa-9b02d58401dd,Fairfield Homes,Lancaster,OH,https://www.fairfieldhomesohio.com/pearl-house/,pearlhouse@fairfieldhomesohio.com,batch2-directory,740-277-7609
2b3b26ab-744d-458d-a100-122958854576,LUTHERAN SOCIAL SERVICES,Lancaster,OH,https://lssnetworkofhope.org/faithmissionfc/,kdreyer@lssnetworkofhope.org,batch2-directory,7406532012
962b9ed8-f1f2-4ab5-846a-4a74767c70ef,TRULY REACHING YOU,Barberton,OH,,info@trulyreachingyou.com,batch2-directory,330-785-9294
9c594732-9200-4f10-933a-ce5c062a8f8d,COMMUNITY OF CHRIST CHURCH dba ARC RECOVERY SERVICES,Barberton,OH,,reba@arcrecoveryservices.com,batch2-directory,3302538803
6c79be4e-7003-4de6-9a37-d483c7021513,Francis House,Wadsworth,OH,http://francishouserecovery.org,santo@francishouserecovery.org,batch2-directory,234-205-2940
3903a759-ed50-46ee-8027-cc22cda7422f,Greater Cincinnati Behavioral Health Services,Clermont County,OH,https://www.gcbhs.com/,mbierkan@gcbhs.com,batch2-directory,(513)354-7566
fef4046f-50a1-4dc7-bfc8-ffddd4adf568,On Our Way Home,Bethel,OH,,housingmanager@onourwayhome.org,batch2-directory,513-428-4663
59482db0-849f-4c3e-8a96-7852e07cdb83,The Woodrow Project,Fairview Park,OH,https://www.thewoodrowproject.com,erin@thewoodrowproject.com,batch2-directory,(440) 527-3624
16fb7949-362c-42d5-9c28-f426b75a819b,Sharon's House,Lakewood,OH,,sharon.guzell@gmail.com,batch2-directory,216-253-7199
837d573a-b654-441f-a24b-f8a0adec8dfd,12 Step Life,Brooklyn,OH,http://www.12steplife2019.com,jamila.hardy@yahoo.com,batch2-directory,216-450-9557
5e6c8f62-5c6f-415e-b9c1-dd1cbe94f47a,Craig Indoe-Phase 3 Recovery,Brooklyn,OH,,phase3recovery@yahoo.com,batch2-directory,440-263-6484
0dc4bc50-a32f-4373-a8b0-4f00a15028d9,Ohio Wellness Living LLC,Brooklyn,OH,https://www.owlrecoveryhousing.com,deedeemohio@aol.com,batch2-directory,216-905-2935
a9f9d0a7-7916-4c68-a38b-ecf48ec9a9f7,Pope Homes LLC,Garfield Heights,OH,,popeshomes@gmail.com,batch2-directory,216-276-4777
7347012b-ab0e-4ddb-beeb-e9b1125f94c7,I'M IN TRANSITION,Cleveland Heights,OH,,hadassah110@gmail.com,batch2-directory,(216) 926-8434
01234a3b-984d-41b4-b88c-72b8fe922079,CLEVELAND TREATMENT CENTER,East Cleveland,OH,,mlawrence@clevelandtreatmentcenter.org,batch2-directory,216-861-4246
925c5a58-313b-4cdc-84c2-88746dea05b1,Women of Hope,Garfield Heights,OH,,womenofhope2007@gmail.com,batch2-directory,216-526-5929
9af82d26-22fc-4e47-a39a-f7ff510d8b5d,Cleveland Sober Living For Women,Newburgh Heights,OH,,savealotrenovaton@gmail.com,batch2-directory,216-867-7930
fb78839f-914f-40f4-9b0e-55515c571ad1,Alliant,East Cleveland,OH,https://alliantrecovery.com/admission/,admissions@alliantrehab.com,batch2-directory,2164176166
ae3935e7-3a19-4dc2-9ed8-3ac359a1f5f3,"Mommy and Me Too, Inc",East Cleveland,OH,,mommyandmetooionc@gmail.com,batch2-directory,2163877160
43a9e90f-492d-4e8f-8514-a11c29409a79,Griffin Homes Sober Living,Bratenahl,OH,https://thesoberuniversity.org/,admin@soberuniversity.org,batch2-directory,216-232-3419
5e800a2b-c83b-47ac-95f7-19a0e4dd76aa,STELLA MARIS INC,Newburgh Heights,OH,https://stellamariscleveland.com/what-we-do/services/recovery-housing.html,carol.kotrlik@stellamariscleveland.com,batch2-directory,440-785-0737
81af1348-8013-409f-ba68-74ab9c91cdb6,JOSHUA RECOVERY MINISTRIES INC,Oakwood,OH,https://www.joshualife.org,jessica@joshualife.org,batch2-directory,740.497.3332
7ed9b4a4-cb87-4e62-95e4-e8f86f135937,Good Shepherd Ministries,Riverside,OH,https://www.thegsm.net/,liferecoveryprogram@outlook.com,batch2-directory,513-816-8089
67da489e-a12e-4d8f-ad6b-cf662d579970,Her Story,Xenia,OH,http://www.herstoryhouse.com,laura@herstoryhouse.com,batch2-directory,937-303-8239
310439cf-6032-49bd-b1d1-4570975ec5fd,A Fair Life Home,Dayton,OH,,afairlifehome@gmail.com,batch2-directory,937-230-5550
a44629fa-e536-412d-ad93-28ea856e6c25,The R.I.T.E. House,Montgomery County,OH,,theritehouse444@gmail.com,batch2-directory,937-829-2772
7882c9ad-d30b-4933-8f57-dfaaae81146b,Point of Freedom,Newburgh Heights,OH,https://pofcleveland.org,leadershipteam.pof@gmail.com,batch2-directory,216-776-8660
7fe30aaa-d189-493f-b614-0d314777cf95,Crossroads Counseling Services,Bellaire,OH,http://www.cxroadscounseling.org,smccutcheon@cxroadscounseling.com,batch2-directory,740-676-5741
15440ef9-2570-4956-ac92-31eba6e5eabf,JOSHUA RECOVERY MINISTRIES INC,Kettering,OH,https://www.joshualife.org,jessica@joshualife.org,batch2-directory,740.497.3332
b3823dc6-c06d-4ab3-98b6-58ef071fa568,Good Shepherd Ministries,Dayton,OH,https://www.thegsm.net/,liferecoveryprogram@outlook.com,batch2-directory,513-816-8089
64f66d7d-38b7-4928-be4a-2993c5c4be41,The MetroHealth System,Newburgh Heights,OH,https://www.metrohealth.org/obgyn/the-moms-house,mmatia@metrohealth.org,batch2-directory,2164029182
d4dee4c8-80e8-4b3d-99cf-a48ca3a623db,The Costa House,Brooklyn,OH,http://www.thecostahouse.com,kevinjarrett.2@netzero.com,batch2-directory,216-313-8462
cb029a27-53cf-4a10-8345-3e4deffe48b9,Community Service Alliance,Brooklyn,OH,http://www.comservealliance.org,tim@comservealliance.org,batch2-directory,216-351-0655
d6d01149-ad3f-4fe1-ac94-97b8c953a662,Alvis House,Bexley,OH,https://alvis180.org/,alvis@alvis180.org,batch2-directory,614-981-7653
2305ac00-8621-4d7c-81bd-8807ca851066,Nex Level,Columbus,OH,,nexlevelhouseofopportunity@gmail.com,batch2-directory,614-743-1192
4c00a2e6-c38f-4560-b33b-98a906c404b6,Ariel House,Columbus,OH,,arielhousellc@gmail.com,batch2-directory,5613735938
41060bc7-a7b8-4669-baf8-2e98d2c3f63c,"Renew Together Housing, LLC.",Minerva Park,OH,https://renewtogetherhousingllc.com/,renewtogetherhousingllc@gmail.com,batch2-directory,614.440.3079
e3802fcc-c6ea-446f-ad79-a892c2fdfc72,UNIK Housing,Columbus,OH,,info@unikhousing.com,batch2-directory,614-987-5100
0967784d-51a1-4ca4-a4d0-0c0588f3756e,"Lower Lights Ministries, Inc",Franklin County,OH,https://lowerlights.org,rouse@lowerlights.org,batch2-directory,(614)-947-0497
3636a0e3-5994-479e-9a6c-59ae4b0ed341,Trini Foundation,Minerva Park,OH,https://www.trinirecoveryresidence.org,info@trinifoundation.org,batch2-directory,614-398-0868
f96afbfe-f8e7-4490-a856-e0f8ed7fa026,NEW HOUSING OHIO INC,Blanchester,OH,https://www.newhousingohio.org/,carrier@newhousingohio.org,batch2-directory,(513) 554-4567
4e499a12-c182-414b-84fc-bf682900c12c,I'M IN TRANSITION,Bratenahl,OH,,hadassah110@gmail.com,batch2-directory,(216) 926-8434
820a3ad4-6242-4739-8d0c-8f8b24f99b8a,STELLA MARIS INC,Cleveland,OH,https://stellamariscleveland.com/what-we-do/services/recovery-housing.html,carol.kotrlik@stellamariscleveland.com,batch2-directory,440-785-0737
524f9697-492a-4552-ae2e-d04c900f0768,RECOVERY RESOURCES,Cleveland,OH,https://www.recres.org/Housing,ctubbs@recres.org,batch2-directory,216-713-0666
dabc3dc1-6fb3-4928-bf42-b86ea2634ee7,Formula for Sobriety,Cleveland,OH,,mitchelltaylor480@gmail.com,batch2-directory,216-315-9931
abaf8b2d-3a4d-494f-b614-5c05682e36b1,Community Service Alliance,Cleveland,OH,http://www.comservealliance.org,tim@comservealliance.org,batch2-directory,216-351-0655
8384eabc-d551-4cea-a302-8652893942a4,The Costa House,Cleveland,OH,http://www.thecostahouse.com,kevinjarrett.2@netzero.com,batch2-directory,216-313-8462
a3cf0a89-929c-4091-93e0-ba7560ba99e6,Craig Indoe-Phase 3 Recovery,Cleveland,OH,,phase3recovery@yahoo.com,batch2-directory,440-263-6484
1aa5e322-6912-4edf-8a12-ace1c69f6192,Ohio Wellness Living LLC,Cleveland,OH,https://www.owlrecoveryhousing.com,deedeemohio@aol.com,batch2-directory,216-905-2935
2d2afb4e-6853-4946-8703-79489c86d2b2,The Woodrow Project,Brooklyn,OH,https://www.thewoodrowproject.com,erin@thewoodrowproject.com,batch2-directory,(440) 527-3624
0cfaf3db-6ef7-480b-aa97-5096f2d57362,Craig Indoe-Phase 3 Recovery,Newburgh Heights,OH,,phase3recovery@yahoo.com,batch2-directory,440-263-6484
803dd126-e144-4e17-a029-03717bcb7405,Sharon's House,Brooklyn,OH,,sharon.guzell@gmail.com,batch2-directory,216-253-7199
59fa933e-c467-4cbd-9326-0701f61071a5,"Mommy and Me Too, Inc",Cleveland,OH,,mommyandmetooionc@gmail.com,batch2-directory,2163877160
42dffb4f-20c6-48fb-bf55-8c955f183bbe,Community Service Alliance,Newburgh Heights,OH,http://www.comservealliance.org,tim@comservealliance.org,batch2-directory,216-351-0655
d51463c1-af8f-4ab4-b4a6-99f61011e172,Sharon's House,Cleveland,OH,,sharon.guzell@gmail.com,batch2-directory,216-253-7199
51bcf512-4c8c-4896-8c56-90223f41b186,OhioGuidestone Discovery Recovery House,Medina,OH,,stefanie.robinson@ohioguidestone.org,batch2-directory,440 260 2972
ea65f0c1-963b-4aa4-80c9-284f0dca3d92,Cathy's House,Medina County,OH,,jrobinson@cathyshouse.net,batch2-directory,330-416-7277
e9691f94-e064-4d61-a3c2-24aa53dd05b8,Whole Living Recovery,Newark,OH,,info@wholelivingrecovery.org,batch2-directory,740-919-6629
2b0ed37c-5f35-4cf4-a00f-949b6ef0320d,Together We Hurt Together We Heal,Bucyrus,OH,http://www.twhtwh.org,togetherwehurt_togetherweheal@yahoo.com,batch2-directory,419-561-8329
ccf36e3b-046f-4a11-99e3-1cbf7a173f00,McIntyre Center,Burton,OH,https://mcintyrecenter.com,info@mcintyrecenter.com,batch2-directory,440-887-1100
c76dc08c-6b5a-4ae0-b3d8-d6ae501c948a,Red Tulip Project of Geauga,Burton,OH,https://redtulipproject.com/,redtulipprojectgeauga@gmail.com,batch2-directory,440-488-2908
f22c5e7a-da72-456a-b2a6-90c8cf2bc7a2,LAKE-GEAUGA RECOVERY CENTERS INC,Geauga County,OH,https://www.lgrc.us,dhanlon@lgrc.us,batch2-directory,440-255-0678
b9f07ac6-3265-4f31-82ad-5d9d7e26aed6,Welcome Home SIS,Byesville,OH,,aregan@welcomehomesis.org.,batch2-directory,740-705-4330
3e61fdfe-1233-4e1c-a3f9-64779db11996,"Broadway Recovery Services, Inc.",Struthers,OH,https://www.broadwayrecoveryservices.org,info@broadwayrecoveryservices.org,batch2-directory,8552929778
4dddba84-c7ae-445b-93bf-9cc00ed1d472,PROGRESS HOUSE,Youngstown,OH,,progresshouse3023@gmail.com,batch2-directory,3308814325
a0db056e-2557-497a-b6ae-c00a68cfddc7,SMALL STEPS RECOVERY HOUSING,Youngstown,OH,,smallstepsrecovery@gmail.com,batch2-directory,(330) 906-1040
745cff24-78dd-4713-81e2-659619197e43,Alvis House,Whitehall,OH,https://alvis180.org/,alvis@alvis180.org,batch2-directory,614-981-7653
838c79b3-b013-41cb-964d-bf05ab3a720c,"Broadway Recovery Services, Inc.",Canfield,OH,https://www.broadwayrecoveryservices.org,info@broadwayrecoveryservices.org,batch2-directory,8552929778
4ba46278-3f04-4690-b717-1016d0d26d7a,"""The Phoenix"" Recovery Support Services",Canton,OH,https://www.facebook.com/ThePhoenixRecoverySupportServices/,thephoenixrecoveryss@outlook.com,batch2-directory,(234) 214-9731
204bb6fa-2aba-4b73-9130-73c4a84585fb,His Hope Adult & Teen Challenge,Miamisburg,OH,,hope@hishopemission.org,batch2-directory,937-846-8005
90c7dbcc-bcae-47de-bd1b-05747103e23f,Mercer County House of Hope,Celina,OH,http://mercerhouseofhope.com,mercerhouseofhope@gmail.com,batch2-directory,567-890-4674
424b2434-1598-4acf-a8ad-2b99ba93a900,LAKE-GEAUGA RECOVERY CENTERS INC,Chardon,OH,https://www.lgrc.us,dhanlon@lgrc.us,batch2-directory,440-255-0678
3895334c-cde9-49e0-b880-6af13ce3b53a,JOHN W CLEM RECOVERY HOUSE,Chauncey,OH,https://www.clemhouse.org,director@clemhouse.org,batch2-directory,(740) 593-3797
957f20f3-d16c-4db1-a462-bd46359e2f72,New Foundations Transitional Living,Cheviot,OH,http://www.nftl.org,intakes@nftl.org,batch2-directory,5138132787
705c6e4c-c20b-4c1f-8174-2f7dffba8e44,The Recovery Council,Chillicothe,OH,https://therecoverycouncil.org,j.colley@therecoverycouncil.org,batch2-directory,740-935-6083
5a2d2962-8b92-4f14-a12e-8cb4c61e3ae9,SERENITY RECOVERY NETWORK,Cincinnati,OH,,hfmmgr@serenityrecoverynetwork.org,batch2-directory,513-542-1439
00694e85-9ade-4b2a-94fb-68e4f5ac8e38,Lawrence County Recovery,Coal Grove,OH,https://lawrencecountyrecovery.com/housing-services/,intake@lawrencecountyrecovery.com,batch2-directory,740-646-6640
972c796f-edb3-478f-b26c-13977455e837,COMPASS POINT HOUSING,Ironton,OH,https://www.facebook.com/pg/compasspointhousing/,cgullion@compasspointhousing.org,batch2-directory,740-353-5603
d9f9bbd0-affa-4251-88e2-5a8a4d4f467f,Mercer County House of Hope,Mercer County,OH,http://mercerhouseofhope.com,mercerhouseofhope@gmail.com,batch2-directory,567-890-4674
33ad2250-5592-4a62-ac15-9527109a55af,"Broadway Recovery Services, Inc.",Salem,OH,https://www.broadwayrecoveryservices.org,info@broadwayrecoveryservices.org,batch2-directory,8552929778
5311ffa0-d50c-4ed0-8b4a-ef953668f3a1,Alvis House,Franklin County,OH,https://alvis180.org/,alvis@alvis180.org,batch2-directory,614-981-7653
81f146c6-dd10-4fa5-ad7a-a4ed4c433435,Faith Driven Ministries,Trumbull County,OH,https://faithdriven180.wixsite.com/serenityhouse,faithdriven180@gmail.com,batch2-directory,3309796220
58033640-96fe-473b-b571-be1f0a057eff,NIKKI'S HOUSE,Niles,OH,,nikkishousellc@gmail.com,batch2-directory,330-979-1418
b8013819-2366-4e0c-99e5-6caafd74385f,J&D Associates of Warren (Wellspring),Trumbull County,OH,,jack.wolff@fsrohio.com,batch2-directory,234-830-5275
40190b4f-677c-4064-baff-9bf0741ca41c,KEYS 2 A 2ND CHANCE LLC,Warren,OH,https://www.keys2a2ndchance.com,keys2a2ndchance@gmail.com,batch2-directory,(330) 506-6035
f6877caf-2ae7-434a-8902-51864ac2feeb,Recovery and Wellness Centers of Midwest Ohio,Troy,OH,,lturner@rwcohio.org,batch2-directory,937-621-6326
70b4987f-a244-4607-9a57-24a81c495fe9,"Hope Town, Inc.",Windham,OH,https://www.hopetownohio.org,info@hopetownohio.org,batch2-directory,330-466-4897
6f359544-a016-474e-b4fb-1c7e47189a5d,Ignited,Shelby,OH,http://hope-ignited.org,moslerkkm@gmail.com,batch2-directory,419-512-9744
de683ceb-3ad8-4985-ad04-710a2828b9a8,Truth for Youth dba Guiding Light Ministries,Allen County,OH,,1guidinglight@gmail.com,batch2-directory,567- 289-5724
e11c3135-b275-4029-b2cf-fcfb0acb64c2,JOSHUA RECOVERY MINISTRIES INC,Dayton,OH,https://www.joshualife.org,jessica@joshualife.org,batch2-directory,740.497.3332
40a5ee17-15bf-4278-b954-d207fa6d5631,OhioGuidestone (Recovery Point),New Philadelphia,OH,https://www.personal-family-counseling.com,pamela.trimmer@ohioguidestone.org,batch2-directory,(330) 343-8171
e727d290-d076-4fca-b605-5fa892ccd0a8,I'M IN TRANSITION,East Cleveland,OH,,hadassah110@gmail.com,batch2-directory,(216) 926-8434
84ad96fa-de66-46c2-8dca-93fd89b07f46,Friends of Recovery NE Ohio,Eastlake,OH,http://www.friendsofrecoveryneo.com,danthony@friendsofrecoveryneo.com,batch2-directory,440-669-9595
bf067a48-ec01-4bd4-9ecb-d2cbff2a77ba,LAKE-GEAUGA RECOVERY CENTERS INC,Kirtland,OH,https://www.lgrc.us,dhanlon@lgrc.us,batch2-directory,440-255-0678
902265b0-4f14-4f35-b529-4de7f12adc9e,I'M IN TRANSITION,Euclid,OH,,hadassah110@gmail.com,batch2-directory,(216) 926-8434
673d0e0e-3a18-4b80-a210-86f2a26f8276,ROAD TO HOPE HOUSE INC,Elyria,OH,,aubrey@rthohio.com,batch2-directory,(440) 309-4284
5185d8bd-9b61-4a44-bc36-d313a91c8e0b,JOSHUA RECOVERY MINISTRIES INC,Riverside,OH,https://www.joshualife.org,jessica@joshualife.org,batch2-directory,740.497.3332
bdd70267-e2c5-48fa-875f-37ce56925b5e,Greater Cincinnati Behavioral Health Services,New Richmond,OH,https://www.gcbhs.com/,mbierkan@gcbhs.com,batch2-directory,(513)354-7566
8ff6b9a3-1db7-49c8-998d-cdd8fac87e79,Sojourner Recovery Services,Hamilton,OH,http://sojournerrecovery.com/,mreed@sojournerrecovery.org,batch2-directory,(513) 857-8922
7e2b1e0e-d49c-4488-aecd-71844438eb33,LAKE-GEAUGA RECOVERY CENTERS INC,Fairport Harbor,OH,https://www.lgrc.us,dhanlon@lgrc.us,batch2-directory,440-255-0678
348bc8d8-63fc-4274-b7b1-38d7e38bee39,FOCUS Recovery and Wellness Community,Findlay,OH,https://www.yourpathtohealth.org,adamhs@yourpathtohealth.org,batch2-directory,567-525-2214
d9d0383f-f718-4e73-bd88-ffd01cd03d96,"Hope Town, Inc.",Garrettsville,OH,https://www.hopetownohio.org,info@hopetownohio.org,batch2-directory,330-466-4897
00afc778-daf0-43bd-a8b8-93de46f60ac9,"Broadway Recovery Services, Inc.",Girard,OH,https://www.broadwayrecoveryservices.org,info@broadwayrecoveryservices.org,batch2-directory,8552929778
7987ceb5-9b73-4e36-afda-19d4ae836c5a,J&D Associates of Warren (Wellspring),Warren,OH,,jack.wolff@fsrohio.com,batch2-directory,234-830-5275
66d5a3e3-1854-4693-893c-66aaed6b0ed1,Sojourner Recovery Services,Springdale,OH,http://sojournerrecovery.com/,mreed@sojournerrecovery.org,batch2-directory,(513) 857-8922
82a7ab79-cc4d-40c3-9afc-35c85882b7a8,"Lower Lights Ministries, Inc",Grandview Heights,OH,https://lowerlights.org,rouse@lowerlights.org,batch2-directory,(614)-947-0497
a31938f1-8b46-475a-a954-ed513c967328,Whole Living Recovery,Licking County,OH,,info@wholelivingrecovery.org,batch2-directory,740-919-6629
fb5a910f-d85b-421d-802b-4f564a4fcde2,TRULY REACHING YOU,Green,OH,,info@trulyreachingyou.com,batch2-directory,330-785-9294
864a93b8-4235-4534-8f76-f992598481df,COMMUNITY OF CHRIST CHURCH dba ARC RECOVERY SERVICES,Lakemore,OH,,reba@arcrecoveryservices.com,batch2-directory,3302538803
98a0bf2e-13eb-4cf8-9dc4-f768572c37ab,JoAnna House II,Green,OH,,2017jhii@gmail.com,batch2-directory,234-678-9805
1a0478e6-362e-4552-ac0b-ecdfb0a74d25,"Lower Lights Ministries, Inc",Grove City,OH,https://lowerlights.org,rouse@lowerlights.org,batch2-directory,(614)-947-0497
56fc669e-1ef8-47e1-ab71-e3ced4ffe6d5,Good Shepherd Ministries,Huber Heights,OH,https://www.thegsm.net/,liferecoveryprogram@outlook.com,batch2-directory,513-816-8089
bc3f95ff-d0c0-42cf-a05d-0338f447cf37,ROAD TO HOPE HOUSE INC,Huron,OH,,aubrey@rthohio.com,batch2-directory,(440) 309-4284
78305af1-7fa4-4844-9ee7-bad288a5bc7b,"Milas Properties, LLC",Sandusky,OH,,milasproperties423@gmail.com,batch2-directory,419-357-4492
f8837200-6640-4dad-88b9-2784eb780996,Lawrence County Recovery,Ironton,OH,https://lawrencecountyrecovery.com/housing-services/,intake@lawrencecountyrecovery.com,batch2-directory,740-646-6640
878182a8-2351-4f8a-83ea-e6040c7e5b56,His Hope Adult & Teen Challenge,Moraine,OH,,hope@hishopemission.org,batch2-directory,937-846-8005
6f683604-470e-4bef-8589-ae9ba33400fb,Friends of Recovery NE Ohio,Willoughby,OH,http://www.friendsofrecoveryneo.com,danthony@friendsofrecoveryneo.com,batch2-directory,440-669-9595
1219df74-7dc7-4a3b-bfa7-6533b0fe5ef4,ROAD TO HOPE HOUSE INC,Oberlin,OH,,aubrey@rthohio.com,batch2-directory,(440) 309-4284
c5bf7c34-22af-4158-858d-86a4851e222c,TRULY REACHING YOU,Lakemore,OH,,info@trulyreachingyou.com,batch2-directory,330-785-9294
e22e8940-d19f-405e-b330-7cca36320a05,The Woodrow Project,Lakewood,OH,https://www.thewoodrowproject.com,erin@thewoodrowproject.com,batch2-directory,(440) 527-3624
41322ebe-adc6-4e1f-910e-00e62ff3200c,Craig Indoe-Phase 3 Recovery,Lakewood,OH,,phase3recovery@yahoo.com,batch2-directory,440-263-6484
d671bb09-8319-4dc7-8b81-5cc3d8f7d826,STELLA MARIS INC,Lakewood,OH,https://stellamariscleveland.com/what-we-do/services/recovery-housing.html,carol.kotrlik@stellamariscleveland.com,batch2-directory,440-785-0737
ef8a148d-bf49-46f9-a586-ad50459ec0fa,Truth for Youth dba Guiding Light Ministries,Lima,OH,,1guidinglight@gmail.com,batch2-directory,567- 289-5724
ee69522c-9d6b-4494-a07b-5accc1714734,"Mental Health Services for clark and Madison Co., Inc.",London,OH,http://mhscc.org,diana.padrutt@mhscc.org,batch2-directory,740-845-7395
710d8084-26c5-4be7-a79d-f3ce442f9548,"Broadway Recovery Services, Inc.",McDonald,OH,https://www.broadwayrecoveryservices.org,info@broadwayrecoveryservices.org,batch2-directory,8552929778
6e50dad5-3115-4bea-880c-9f33747e3eef,"""The Phoenix"" Recovery Support Services",North Canton,OH,https://www.facebook.com/ThePhoenixRecoverySupportServices/,thephoenixrecoveryss@outlook.com,batch2-directory,(234) 214-9731
bd36c1d1-9689-48a2-9791-2b4d2b55179f,NEW HOUSING OHIO INC,Clinton County,OH,https://www.newhousingohio.org/,carrier@newhousingohio.org,batch2-directory,(513) 554-4567
9109b2c4-a7be-48b6-8a82-9f9eff21a690,COMPASS POINT HOUSING,Manchester,OH,https://www.facebook.com/pg/compasspointhousing/,cgullion@compasspointhousing.org,batch2-directory,740-353-5603
9dd7288d-5f8a-401e-ab2c-cc1f60da7146,Arnita Pittman Community Recovery Center,Marion,OH,,arnitapittman@gmail.com,batch2-directory,740-360-2320
92f023b8-48dd-4abe-a615-39285e70b619,Integrated Services for Behavioral Health's Groundwork,Wellston,OH,,groundwork@isbh.org,batch2-directory,740-988-7137
3da4402f-8c15-4d5d-b02e-0dade98240c2,FOCUS Recovery and Wellness Community,McComb,OH,https://www.yourpathtohealth.org,adamhs@yourpathtohealth.org,batch2-directory,567-525-2214
71ffc083-678c-4097-a7df-d6b827253d66,Cathy's House,Medina,OH,,jrobinson@cathyshouse.net,batch2-directory,330-416-7277
872494b8-c739-45fb-9dda-0426d4af6a8d,LAKE-GEAUGA RECOVERY CENTERS INC,Mentor,OH,https://www.lgrc.us,dhanlon@lgrc.us,batch2-directory,440-255-0678
71f8007e-7828-47ac-b4cb-fa732e3888d4,T. Whitehead Recovery Center,Oregon,OH,,t.whiteheadrecoverycenter@gmail.com,batch2-directory,419-691-8882
4417d3a4-4826-40c6-8749-6c7844688088,JOSHUA RECOVERY MINISTRIES INC,Moraine,OH,https://www.joshualife.org,jessica@joshualife.org,batch2-directory,740.497.3332
68a711c1-7379-43fe-be50-9d2776009077,COMPASS POINT HOUSING,New Boston,OH,https://www.facebook.com/pg/compasspointhousing/,cgullion@compasspointhousing.org,batch2-directory,740-353-5603
4cd0f8fe-5a73-448c-a75e-5f647429d278,Sunrise Treatment Center,Portsmouth,OH,,nicholas.spradlin@sunrisetreatmentcenter.net,batch2-directory,740-981-7722
8ffe4aad-5d77-4b53-81f1-0ca37b8e6fde,On Our Way Home,New Richmond,OH,,housingmanager@onourwayhome.org,batch2-directory,513-428-4663
120bf643-573c-41fc-85f1-754d5b000a36,LAKE-GEAUGA RECOVERY CENTERS INC,Painesville,OH,https://www.lgrc.us,dhanlon@lgrc.us,batch2-directory,440-255-0678
167ad68c-e41b-4205-830c-091810d79fa8,The Recovery Council,Piketon,OH,https://therecoverycouncil.org,j.colley@therecoverycouncil.org,batch2-directory,740-935-6083
